idx,transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,merchant_id,device_type,location
3824,3d78ebed-ec4a-4aed-b2ab-fad7d804dc06,USER_00590,2024-05-27 05:06,Bus Ticket,Semi-Sleeper,AbhiBus,2396.13,19.24,36.08,948,Credit Card,Successful,MERCH_0181,Android,Urban
3825,a2861125-588a-4285-90b9-487c24abb2d1,USER_00581,2024-05-27 07:40,Movie Ticket,Avengers: Endgame,INOX,6665.29,3.99,55.15,275,Credit Card,Successful,MERCH_0539,Android,Urban
3826,35fd9c04-4337-4f70-b11f-6ffda57c8ba3,USER_06308,2024-05-27 08:30,Movie Ticket,Dangal,Carnival Cinemas,4846.33,18.52,28.48,543,Debit Card,Successful,MERCH_0174,Android,Urban
3827,6b050c1f-bb8a-4a56-bcc4-a8d48a505898,USER_07049,2024-05-27 10:28,Hotel Booking,Service Apartment,Airbnb,4345.77,22.4,25.48,905,Wallet Balance,Successful,MERCH_0168,iOS,Urban
3828,5c9bf544-917b-4b7b-8512-b823246ee597,USER_04225,2024-05-27 11:33,Gas Bill,Auto LPG,Adani Gas,712.6,32.94,37.18,435,UPI,Successful,MERCH_0571,Web,Suburban
3829,3c0400a4-7854-4dac-89c9-497805ce0da2,USER_08074,2024-05-27 12:44,Food Delivery,Butter Chicken,Zomato,7489.64,15.39,76.91,181,Wallet Balance,Successful,MERCH_0381,Android,Urban
3830,02791d78-28eb-4288-a4ce-c1e392ea1f3d,USER_07269,2024-05-27 12:55,Taxi Fare,Airport Transfer,Rapido,1545.46,28.17,69.48,828,Bank Transfer,Successful,MERCH_0825,Android,Urban
3831,5fe20b58-e0cc-4df3-9948-770969cca0f0,USER_01293,2024-05-27 13:59,Insurance Premium,Motor Insurance,Max Life,41.21,31.82,32.68,806,Wallet Balance,Successful,MERCH_0951,Android,Suburban
3832,0cd126e8-d3e0-4f03-bb4e-f1f881df1ac6,USER_06669,2024-05-27 14:15,Gaming Credits,Premium Skin,PUBG Mobile,1401.39,48.98,74.53,348,Credit Card,Successful,MERCH_0510,Android,Suburban
3833,ce89bd01-a896-44ba-8ce3-7522722830b8,USER_04001,2024-05-27 14:44,Gas Bill,Industrial Gas Supply,Bharat Gas,4479.64,24.76,58.92,441,Bank Transfer,Successful,MERCH_0656,Android,Suburban
3834,baac8ef5-8bfd-40c1-9515-23f0525e2c41,USER_02712,2024-05-27 20:28,Bus Ticket,AC Seater,RedBus,4365.13,1.21,5.83,660,Debit Card,Successful,MERCH_0152,iOS,Urban
3835,597bba18-46be-469f-af1f-2d3b730c5e7d,USER_08771,2024-05-27 21:29,Gift Card,Rs. 5000 Luxury Card,Flipkart,3109.27,41.21,67.02,518,UPI,Successful,MERCH_0575,Android,Urban
3836,f3d2805c-c7e1-48a1-9987-3aa987bab1c8,USER_03412,2024-05-28 01:24,Bus Ticket,Sleeper Class,RedBus,1610.93,17.76,76.96,735,UPI,Successful,MERCH_0557,Android,Urban
3837,b54f1a05-3b49-4856-a9f0-a104fa124c2d,USER_04627,2024-05-28 03:24,Food Delivery,Vegetable Biryani,Foodpanda,7122,26.27,69.32,328,Credit Card,Successful,MERCH_0681,iOS,Urban
3838,9fe76169-4272-4a1e-ab36-9e50f3859adb,USER_00449,2024-05-28 04:46,Online Shopping,Steel Toe Shoes,Amazon,1069.99,9.19,2.79,675,Bank Transfer,Successful,MERCH_0749,iOS,Rural
3839,43e3238e-7881-46dd-bf4a-6c139ac2fb8d,USER_07451,2024-05-28 05:07,Water Bill,Tanker Supply,Mumbai Water,1676.46,2.64,54.66,837,Credit Card,Successful,MERCH_0507,iOS,Urban
3840,71bf3572-3f57-474b-b1e7-02033b3d578f,USER_01664,2024-05-28 05:27,Bus Ticket,Volvo Multi-Axle,Goibibo,8416.09,20.67,96.69,243,Bank Transfer,Successful,MERCH_0552,Android,Urban
3841,c3f93163-6ba1-400c-abec-f5fa71daf878,USER_00329,2024-05-28 07:53,Taxi Fare,City Ride,Rapido,2424.38,11.16,73.03,704,Wallet Balance,Successful,MERCH_0578,Android,Urban
3842,63e1ccdb-80cf-42f7-9f82-f46ec219c1ab,USER_03118,2024-05-28 09:31,Rent Payment,Commercial Space Rent,NoBroker,1639.77,31.89,54.85,459,Wallet Balance,Successful,MERCH_0177,iOS,Urban
3843,0fb62864-cc3d-4680-95f9-842c739398b7,USER_09097,2024-05-28 10:06,Mobile Recharge,Prepaid Plan 399,Airtel,7244.35,34.13,75.99,352,Credit Card,Successful,MERCH_0790,Android,Urban
3844,0491e428-e478-4bfc-84c0-8a937d0ff0dc,USER_03945,2024-05-28 12:16,Water Bill,Commercial Property,Hyderabad Water Board,302.88,19.93,60.31,263,Credit Card,Successful,MERCH_0022,iOS,Urban
3845,7cc0e519-6d67-4aa4-ac3c-7637bd83683d,USER_03871,2024-05-28 16:29,Taxi Fare,Rental Package,Jugnoo,1422.18,12.09,63.56,67,Bank Transfer,Successful,MERCH_0043,iOS,Urban
3846,fc729a0e-483f-42b0-9bc1-9ba41635622d,USER_00001,2024-05-28 18:36,Grocery Shopping,Dairy Milk Chocolate,Amazon Pantry,5810.65,36.46,89.94,581,Bank Transfer,Successful,MERCH_0917,iOS,Urban
3847,da2c3637-bf00-47fa-8777-9608e04d80ad,USER_02733,2024-05-28 19:31,Water Bill,Residential Connection,Mumbai Water,4771.31,39.31,47.02,488,Wallet Balance,Successful,MERCH_0142,Android,Suburban
3848,b028b012-b765-4a89-af90-98e0130d5599,USER_02571,2024-05-28 22:08,Insurance Premium,Home Insurance,Max Life,8853.32,20.12,78.7,878,UPI,Successful,MERCH_0916,Android,Urban
3849,dc18b036-24e9-4b17-9cac-68e8bd0da236,USER_00561,2024-05-28 23:13,Food Delivery,Butter Chicken,Foodpanda,7156.55,12.88,96.73,704,UPI,Successful,MERCH_0924,Android,Urban
3850,c4d8e98e-4dbd-4ab0-ada6-a7b98f2868a6,USER_06414,2024-05-29 03:26,Electricity Bill,Temporary Connection Bill,BSES,264.54,1.23,14.81,463,Bank Transfer,Successful,MERCH_0728,Android,Urban
3851,967bd566-f56b-4089-ac30-a7c8a673e568,USER_06628,2024-05-29 03:31,Rent Payment,Commercial Space Rent,Housing.com,3743.95,8,12.84,454,Debit Card,Successful,MERCH_0247,Android,Urban
3852,cafe48d2-de48-4001-8464-4fb8e6b1edb4,USER_01928,2024-05-29 05:31,Loan Repayment,Business Loan Repayment,Bajaj Finserv,1378.38,47.86,74.95,788,UPI,Successful,MERCH_0522,iOS,Urban
3853,54edb081-6b96-4ca2-983a-e3e00fd5f889,USER_02322,2024-05-29 05:36,Streaming Service,Student Offer,Netflix,334.14,40.83,60.78,990,Debit Card,Successful,MERCH_0552,Android,Urban
3854,8e3bb3ca-aadb-4f7b-92b7-bdbe56cf8e6d,USER_01269,2024-05-29 06:14,Grocery Shopping,Dairy Milk Chocolate,Grofers,4666,4.98,30.86,643,Wallet Balance,Failed,MERCH_0050,Web,Urban
3855,e2b5d1b5-ccdc-4a8e-86ae-37da37cee840,USER_09218,2024-05-29 07:37,Hotel Booking,Suite,OYO Rooms,2207.32,7.33,74.94,421,Wallet Balance,Successful,MERCH_0319,iOS,Rural
3856,0e150396-f06a-42c2-9ca8-52ef7ecf5c8f,USER_03648,2024-05-29 07:40,Gas Bill,Industrial Gas Supply,Bharat Gas,1161.77,12.49,21.32,407,Debit Card,Successful,MERCH_0236,iOS,Suburban
3857,8b6ad284-678e-4cf1-beb6-16f0b15ed6b4,USER_08129,2024-05-29 08:39,Streaming Service,Family Subscription,SonyLIV,3649.6,40.22,76.76,280,Debit Card,Successful,MERCH_0025,Android,Urban
3858,7d23fd49-72f1-4407-a27f-6d3f80c6ba37,USER_01768,2024-05-29 08:52,Mobile Recharge,Family Plan 999,Airtel,7490.86,39.57,39.13,555,Credit Card,Successful,MERCH_0409,Android,Urban
3859,83dc4fbe-f1d1-4e1f-99e3-64466c470e94,USER_03626,2024-05-29 09:23,Rent Payment,Co-working Space,Housing.com,2099.85,15.1,66.08,674,Credit Card,Successful,MERCH_0250,iOS,Urban
3860,d0038eab-be99-4ee3-91c5-f88beae93f22,USER_05741,2024-05-29 13:32,Bus Ticket,AC Seater,RedBus,1361.64,24.17,44.07,343,Bank Transfer,Successful,MERCH_0058,iOS,Urban
3861,36755ed6-491c-4edb-8c54-ce848d3b6d4e,USER_08708,2024-05-29 13:50,Internet Bill,Student Special Plan,BSNL Broadband,6210.88,8.61,3.11,774,Credit Card,Successful,MERCH_0583,iOS,Urban
3862,0fe1afaa-cddd-4007-bc79-56388afdf325,USER_02162,2024-05-29 16:24,Loan Repayment,Home Loan EMI,SBI,6624.61,14.29,68.14,958,Credit Card,Successful,MERCH_0360,iOS,Urban
3863,53cb905a-1613-4169-9ac4-f7e1280b6de6,USER_08899,2024-05-29 17:19,Electricity Bill,Residential Bill,CESC,4491.06,21.1,53.28,992,Wallet Balance,Successful,MERCH_0225,Android,Urban
3864,e6c694cc-fa1d-45d2-9de6-12041337d1dd,USER_03206,2024-05-29 18:05,Grocery Shopping,Basmati Rice,BigBasket,519,4.71,12.6,848,Credit Card,Failed,MERCH_0607,iOS,Suburban
3865,c2282de4-0ce6-4c2b-83d2-db380e549959,USER_01346,2024-05-29 18:26,Rent Payment,PG Accommodation,Housing.com,408.88,4.89,73.18,525,Credit Card,Successful,MERCH_0705,Android,Urban
3866,2de8ee5d-01d3-4c05-ae19-0611abcc4c84,USER_06756,2024-05-29 21:22,Rent Payment,2BHK Flat Deposit,Nestaway,9268.66,48.72,61.72,185,Credit Card,Successful,MERCH_0717,Android,Urban
3867,2ac1828a-57bc-4630-95c5-f4bdfa0e55b1,USER_09230,2024-05-29 22:35,Gift Card,Rs. 250 Coffee Shop Card,Lifestyle,3246.04,5.14,93.81,861,UPI,Successful,MERCH_0075,Android,Urban
3868,e0d35240-c1c4-44ef-8508-f006749fb7cc,USER_07266,2024-05-29 23:39,Water Bill,Tanker Supply,Chennai Metro Water,189.99,35.8,63.01,596,Debit Card,Successful,MERCH_0545,iOS,Suburban
3869,065c2785-d0fb-4973-85c6-c53d879a14a5,USER_02501,2024-05-30 00:30,Streaming Service,Student Offer,Hotstar,7382.48,4.67,87.12,888,Wallet Balance,Successful,MERCH_0622,Android,Urban
3870,502db87f-4d1b-469e-b651-88a135a5d684,USER_02125,2024-05-30 01:08,Grocery Shopping,Whole Wheat Atta,BigBasket,8073.57,41.16,74.65,152,UPI,Successful,MERCH_0489,Android,Urban
3871,ff352f4f-6e00-4d9f-88f1-680441f18a50,USER_08864,2024-05-30 02:41,Rent Payment,Co-working Space,NoBroker,947.05,37.29,49.22,1,UPI,Successful,MERCH_0342,Android,Suburban
3872,e3ed05f8-0980-434a-a699-eea8f99adb8a,USER_01843,2024-05-30 04:11,Taxi Fare,Airport Transfer,Meru,9262.48,12.41,37.01,442,Bank Transfer,Successful,MERCH_0263,Android,Urban
3873,dcf70469-8bd1-418d-8e0e-2fcb0492fced,USER_02068,2024-05-30 07:22,Gift Card,Rs. 500 E-Gift Card,Pantaloons,2490.7,49.59,96.41,916,Credit Card,Successful,MERCH_0423,Android,Suburban
3874,edb85dae-ee0c-4e91-a414-d87367c894a5,USER_07166,2024-05-30 09:27,Water Bill,Commercial Property,Chennai Metro Water,1400.16,19.57,75.36,242,UPI,Successful,MERCH_0488,Android,Urban
3875,36b0f806-fc0a-48a7-8207-8d282ef12959,USER_02669,2024-05-30 12:29,Water Bill,Residential Connection,Bangalore Water Supply,1037.12,11.14,85.25,431,Debit Card,Successful,MERCH_0486,iOS,Urban
3876,94e2346e-bc03-47ad-8f04-d9952e774c18,USER_07678,2024-05-30 13:04,Movie Ticket,Baahubali 2,INOX,8039.02,38.98,76.76,141,Credit Card,Successful,MERCH_0852,Android,Urban
3877,831fa505-3956-4a3d-8d69-c6b617ce8c60,USER_03278,2024-05-30 13:27,Flight Booking,Delhi to Mumbai,Ixigo,7656.39,33.62,77.72,367,Debit Card,Successful,MERCH_0613,Android,Urban
3878,88b224a5-6c20-46ee-9df3-e8846cf81708,USER_07474,2024-05-30 14:50,Online Shopping,Wireless Earbuds,Nykaa,2618.66,25.62,19.06,63,Credit Card,Failed,MERCH_0063,iOS,Urban
3879,9cb59098-f2de-4fc1-8fdd-efff2dca47a6,USER_01540,2024-05-30 16:25,Insurance Premium,Home Insurance,HDFC Life,3666.75,0.3,66.35,757,Wallet Balance,Successful,MERCH_0420,Android,Suburban
3880,f84976ed-bb3f-46f9-b258-5055a007c974,USER_05903,2024-05-30 18:16,Grocery Shopping,Refined Sunflower Oil,Flipkart Supermart,7889.83,27.96,21.48,3,Wallet Balance,Successful,MERCH_0207,Android,Suburban
3881,f84d3232-7ac3-430d-98e6-ac090be0db56,USER_01871,2024-05-30 21:19,Mobile Recharge,Prepaid Plan 399,Idea,2998.66,12.3,34.09,990,Debit Card,Successful,MERCH_0836,Android,Urban
3882,c0f1a135-55f2-4b67-bfb9-3fe3a92cd72c,USER_05705,2024-05-30 23:17,Insurance Premium,Motor Insurance,HDFC Life,7895.87,29.67,2.78,634,Credit Card,Successful,MERCH_0702,iOS,Urban
3883,a9631311-2187-467f-b1be-d458ea73f530,USER_06086,2024-05-31 01:57,Grocery Shopping,Basmati Rice,Flipkart Supermart,4864.12,39.9,54.71,342,Credit Card,Successful,MERCH_0807,iOS,Suburban
3884,b90408f7-5b6f-4490-a787-10d1a3d9f1db,USER_07455,2024-05-31 02:28,Taxi Fare,Outstation Trip,Ola,9650.33,5.84,67.94,323,Bank Transfer,Successful,MERCH_0574,Android,Suburban
3885,9e5592fd-0472-485b-bf49-b25826b52922,USER_02022,2024-05-31 04:25,Food Delivery,Butter Chicken,Foodpanda,3484.8,38.6,70.34,505,UPI,Successful,MERCH_0457,iOS,Urban
3886,a06e8b79-b327-411b-ba0a-3a11b78ca460,USER_06671,2024-05-31 12:19,Gaming Credits,Battle Pass,Roblox,3013.51,5.62,41.27,559,Bank Transfer,Successful,MERCH_0676,Web,Urban
3887,ce4af2cb-5659-49dc-8e55-59ce9b277432,USER_06865,2024-05-31 18:15,Gas Bill,Domestic LPG Cylinder,Bharat Gas,3565.85,23.38,2.06,681,UPI,Successful,MERCH_0417,Android,Urban
3888,5cb16ac3-cc34-4b3f-9ecf-99f1fe043414,USER_06686,2024-05-31 18:26,Online Shopping,Wireless Earbuds,Flipkart,7053.72,22.73,40.98,780,Credit Card,Failed,MERCH_0236,Android,Rural
3889,7b91ffa1-f0bc-4485-b231-27c73126759d,USER_00694,2024-05-31 19:03,Mobile Recharge,Prepaid Plan 399,Idea,9500.26,37.17,97.14,550,Wallet Balance,Successful,MERCH_0192,Android,Suburban
3890,6ce3ee23-ba0d-4ec2-b039-54194ff02e77,USER_01530,2024-05-31 19:14,Gaming Credits,Legendary Weapon,PUBG Mobile,6710.25,27.91,1.83,469,Bank Transfer,Successful,MERCH_0730,Android,Rural
3891,7f407f72-41cb-4051-b758-1749d7dd6316,USER_08492,2024-05-31 19:32,Movie Ticket,Avengers: Endgame,Carnival Cinemas,8897.01,47.16,92.04,868,Bank Transfer,Successful,MERCH_0775,Web,Suburban
3892,a2f5a951-1ab9-4b5f-a8ba-5aca53a36fc0,USER_09698,2024-05-31 19:49,Internet Bill,4G Unlimited Plan,BSNL Broadband,7386.44,26.6,41.26,101,Credit Card,Successful,MERCH_0887,Android,Suburban
3893,481cd6b3-5e27-4234-93b6-b02f4b1fcb37,USER_02842,2024-05-31 20:50,Gas Bill,Piped Natural Gas,Gujarat Gas,9468.58,11.78,67.08,532,Bank Transfer,Successful,MERCH_0795,Android,Urban
3894,e00153d3-b467-4a4e-9002-f145a0f41fa6,USER_08658,2024-05-31 23:25,Streaming Service,Standard Plan,Netflix,6299.4,22.54,72.51,992,Wallet Balance,Successful,MERCH_0607,iOS,Rural
3895,c0f49113-6095-4907-8061-2d16f726e5f8,USER_06176,2024-05-31 23:40,Rent Payment,2BHK Flat Deposit,Housing.com,1731.64,32.56,57.21,79,UPI,Successful,MERCH_0399,Android,Urban
3896,4aea0af1-0725-4d11-943e-3d9df052e5e4,USER_00714,2024-06-01 03:54,Mobile Recharge,Annual Plan 2999,Idea,5401.66,6.95,45.84,598,Wallet Balance,Successful,MERCH_0097,Android,Urban
3897,234cc2c8-63f6-4aff-a3ed-9ec5341d2e43,USER_02189,2024-06-01 04:28,Insurance Premium,Motor Insurance,ICICI Prudential,5811.15,44.45,73.43,418,Bank Transfer,Successful,MERCH_0516,Web,Rural
3898,7da3376c-bcc0-4f05-8aa6-b46fc23cc6a7,USER_00638,2024-06-01 08:24,Grocery Shopping,Dairy Milk Chocolate,BigBasket,6286.12,25.7,58.42,742,Wallet Balance,Successful,MERCH_0479,iOS,Urban
3899,eaade1f5-7469-4664-892f-e634563cfb09,USER_01459,2024-06-01 10:55,Electricity Bill,Residential Bill,BSES,2038.27,25.81,75.89,509,Wallet Balance,Successful,MERCH_0931,Android,Urban
3900,c749bbd6-33d7-4826-abc7-5a8bf784c030,USER_08143,2024-06-01 11:40,Rent Payment,Commercial Space Rent,NoBroker,947.33,9.73,73.09,435,Credit Card,Successful,MERCH_0657,iOS,Urban
3901,cad6377d-d74b-40b8-b813-ca9c93288577,USER_06313,2024-06-01 12:14,Hotel Booking,Deluxe Room,OYO Rooms,8208.39,5.07,17.02,580,Wallet Balance,Successful,MERCH_0875,Android,Urban
3902,0488ce26-fb51-40da-a5d5-9227425034fb,USER_08051,2024-06-01 12:23,Education Fee,IELTS Training,Coursera,2341.99,39.08,27.54,177,UPI,Successful,MERCH_0103,iOS,Urban
3903,b11adaa4-feb7-4b70-847a-fc81ba3b50d8,USER_09697,2024-06-01 12:40,Education Fee,Python Programming Course,Unacademy,3295.77,19.61,23.58,413,Credit Card,Successful,MERCH_0951,Android,Urban
3904,c8be4dcf-d0ae-4db3-b180-f95817d46eb7,USER_05072,2024-06-01 13:31,Online Shopping,Wireless Earbuds,Myntra,454.12,49.28,89.21,928,Credit Card,Successful,MERCH_0746,iOS,Urban
3905,165a64f4-234d-43ce-abc8-58d7ec0e2907,USER_02178,2024-06-01 13:44,Insurance Premium,Term Life Policy,LIC,7332.37,16.28,11.65,722,Credit Card,Successful,MERCH_0880,Android,Suburban
3906,8de03146-5fac-4781-af5c-3aae66e00706,USER_02561,2024-06-01 15:31,Bus Ticket,Volvo Multi-Axle,Paytm Bus,3703.33,15.35,0.9,60,UPI,Successful,MERCH_0596,Web,Rural
3907,527720b9-6104-4646-84fd-b8ca705bcf7e,USER_00028,2024-06-01 18:56,Mobile Recharge,Prepaid Plan 399,Airtel,1940.07,23.47,72.69,97,UPI,Successful,MERCH_0963,Android,Urban
3908,6b0cd1e6-cb52-45d8-8cf1-0f4fa13cebc4,USER_02439,2024-06-01 19:07,Gaming Credits,Legendary Weapon,Call of Duty Mobile,7037.6,4,20.94,630,UPI,Successful,MERCH_0362,Android,Urban
3909,dfa78e34-efa1-4d1d-974b-64fc02f9e7bb,USER_05481,2024-06-01 21:49,Water Bill,Residential Connection,Chennai Metro Water,3962.05,13.31,42.41,50,UPI,Successful,MERCH_0646,iOS,Urban
3910,6af3b94f-d88b-4204-b501-dda273cfd112,USER_02474,2024-06-01 23:09,Electricity Bill,Commercial Bill,BSES,2598.49,31.64,64.83,83,Credit Card,Successful,MERCH_0133,Web,Urban
3911,81d06a97-9860-443c-b86e-19fd79f64266,USER_01206,2024-06-02 00:24,Loan Repayment,Home Loan EMI,Axis Bank,8585.93,47.84,34.64,641,Credit Card,Successful,MERCH_0994,Android,Urban
3912,6767e2f7-d0a5-490e-b16d-3fa1185acdba,USER_01273,2024-06-02 03:00,Insurance Premium,Travel Insurance,ICICI Prudential,2828.11,2.41,78.65,150,Credit Card,Successful,MERCH_0782,iOS,Suburban
3913,4123a6e3-8764-40d7-8679-09561882acdd,USER_07185,2024-06-02 07:40,Hotel Booking,Suite,Airbnb,7380.8,19.14,31.48,802,Debit Card,Successful,MERCH_0996,Android,Urban
3914,c7f41074-af6c-4b3c-85b3-9bf836243c03,USER_02739,2024-06-02 08:33,Mobile Recharge,Prepaid Plan 399,Jio,204,15.05,38.13,109,Debit Card,Successful,MERCH_0875,Android,Urban
3915,b11093a9-e246-4e26-9e95-0c3bd857237b,USER_08335,2024-06-02 09:42,Insurance Premium,Term Life Policy,HDFC Life,7737.92,31.06,25.46,871,Credit Card,Successful,MERCH_0673,iOS,Urban
3916,cef631bb-d85f-4774-b8f2-a804d5647c48,USER_01757,2024-06-02 11:11,Insurance Premium,Travel Insurance,SBI Life,7451.66,9.05,10.25,669,Debit Card,Successful,MERCH_0310,Android,Urban
3917,7305a412-633e-49cc-9af4-07a428eacaac,USER_05014,2024-06-02 12:48,Internet Bill,4G Unlimited Plan,Airtel Broadband,5932.7,3.08,38.52,802,Bank Transfer,Successful,MERCH_0207,Android,Urban
3918,3c741454-3463-4ad4-9a26-c6ccefc4164f,USER_08884,2024-06-02 15:33,Internet Bill,Broadband 50Mbps Plan,Hathway,2417.11,47.02,14.78,509,Credit Card,Successful,MERCH_0167,Android,Urban
3919,7e587745-dca8-426f-a88e-11fbf6f76675,USER_01168,2024-06-02 16:05,Internet Bill,Business Internet Plan,Hathway,1342.55,8.96,46.26,750,Bank Transfer,Successful,MERCH_0750,Android,Urban
3920,70742072-1fe3-4a68-b657-b95cf0f84a25,USER_04534,2024-06-02 16:27,Mobile Recharge,Data Pack 50GB,Idea,782.43,0.69,30.14,898,UPI,Successful,MERCH_0528,Android,Rural
3921,3cce16c8-2d4c-4d12-86db-1967aa7541aa,USER_02225,2024-06-02 19:22,Internet Bill,Business Internet Plan,Airtel Broadband,4995.84,49.11,10.49,9,Debit Card,Successful,MERCH_0970,iOS,Urban
3922,43b9dfec-3246-4028-bd20-ab37cfc71762,USER_09910,2024-06-03 04:27,Grocery Shopping,Whole Wheat Atta,Grofers,4757.14,47.77,70.22,727,Credit Card,Successful,MERCH_0598,Android,Urban
3923,a36f30a1-b643-4ee2-914d-f096a2413129,USER_00365,2024-06-03 04:58,Insurance Premium,Motor Insurance,Max Life,6760.34,27.32,19.37,493,Credit Card,Successful,MERCH_0523,iOS,Suburban
3924,1f6ebf79-da6e-4113-a714-4f1807a98b62,USER_00676,2024-06-03 05:40,Streaming Service,Basic Plan,Hotstar,229.49,29.2,92.64,421,UPI,Successful,MERCH_0955,Android,Urban
3925,3baabf36-838f-459f-b13d-552327c94bb4,USER_05984,2024-06-03 09:42,Education Fee,IELTS Training,Udemy,2375.65,22.99,42.35,6,UPI,Successful,MERCH_0893,Web,Urban
3926,8dd8e5cc-bba2-4f14-82a7-4a47fac167be,USER_09294,2024-06-03 10:50,Food Delivery,Masala Dosa,Domino's,925.4,35.01,0.3,518,UPI,Failed,MERCH_0095,Web,Urban
3927,1122df72-43d1-4feb-9b03-636d6f77db16,USER_00977,2024-06-03 11:59,Movie Ticket,3 Idiots,SPI Cinemas,542.76,26.01,85.77,820,Credit Card,Successful,MERCH_0498,Android,Urban
3928,3bd4bdda-4b69-4a44-8a7e-5c503a8a8b52,USER_07015,2024-06-03 12:24,Movie Ticket,Dangal,INOX,1933.29,17.22,43.45,973,Debit Card,Successful,MERCH_0122,iOS,Urban
3929,45d8c665-f1a8-4d09-ac04-d007231ab945,USER_03888,2024-06-03 12:27,Gas Bill,Piped Natural Gas,Indraprastha Gas,7650.97,46.29,99.71,166,Credit Card,Successful,MERCH_0494,Web,Urban
3930,a878fb85-c8fe-405d-a138-fc23f0de1e10,USER_05946,2024-06-03 12:46,Loan Repayment,Home Loan EMI,HDFC Bank,2037.03,42.64,13.15,240,UPI,Successful,MERCH_0173,Android,Urban
3931,4ea40ea6-4fe1-4c28-859c-46e9234ebc76,USER_02826,2024-06-03 13:10,Flight Booking,Chennai to Hyderabad,Ixigo,3341.83,1.79,80.95,80,Wallet Balance,Successful,MERCH_0041,Android,Urban
3932,dd70bbe2-48a7-45a4-adfe-e2e1cb208b35,USER_02428,2024-06-03 13:29,Grocery Shopping,Dairy Milk Chocolate,Flipkart Supermart,832.85,22.85,91.44,870,Wallet Balance,Successful,MERCH_0191,iOS,Rural
3933,3c80072d-4ce0-4144-83b8-d2c6d4f99b8c,USER_09410,2024-06-03 15:26,Gas Bill,Domestic LPG Cylinder,Indraprastha Gas,9870.36,43.39,7.98,98,Bank Transfer,Successful,MERCH_0005,Android,Urban
3934,0a240f09-9287-427c-95b0-c3ccf359a971,USER_05970,2024-06-03 17:38,Online Shopping,Fitness Tracker,Amazon,9009.54,46.09,29.41,589,Bank Transfer,Successful,MERCH_0414,Web,Suburban
3935,75218a8f-78d0-4ed4-a17e-34e5151b6652,USER_03976,2024-06-03 17:52,Grocery Shopping,Basmati Rice,Amazon Pantry,710.92,12.96,13.91,505,Bank Transfer,Successful,MERCH_0462,iOS,Urban
3936,2526081e-742e-4203-8cef-a85e506d7c0d,USER_05692,2024-06-03 20:36,Taxi Fare,Rental Package,Meru,2541.03,7.7,56.73,5,Bank Transfer,Successful,MERCH_0036,Android,Urban
3937,ba7c6bb9-9ec7-4c73-983e-a947f18a2d24,USER_01687,2024-06-04 00:43,Education Fee,Data Science Bootcamp,Udemy,9760.06,3.18,34.49,642,UPI,Successful,MERCH_0594,Android,Urban
3938,c7da58bd-bd95-4099-9873-1ba5917d7064,USER_06090,2024-06-04 02:45,Online Shopping,Wireless Earbuds,Amazon,9646.98,32.34,65.63,483,Wallet Balance,Failed,MERCH_0331,Web,Suburban
3939,06480f61-03af-4c00-ba3a-214a1ef042b2,USER_02939,2024-06-04 05:35,Bus Ticket,Semi-Sleeper,AbhiBus,761.34,35.67,81.95,690,Bank Transfer,Successful,MERCH_0518,Android,Urban
3940,7d306750-7297-47d9-9e0b-b6e87a2c3e51,USER_06698,2024-06-04 10:30,Education Fee,MBA Entrance Prep,Unacademy,1223.24,19.94,8.52,227,Wallet Balance,Successful,MERCH_0247,Web,Suburban
3941,e9dbdbca-1c7e-4164-a803-fa6e8eff9605,USER_07111,2024-06-04 12:41,Grocery Shopping,Basmati Rice,Grofers,8774.03,44.4,58.15,963,Bank Transfer,Successful,MERCH_0956,iOS,Urban
3942,f88956d6-1eea-4fac-83d9-53241c4e9a31,USER_04847,2024-06-04 23:24,Movie Ticket,Dangal,Carnival Cinemas,4127.62,42.48,71.63,707,Bank Transfer,Successful,MERCH_0076,Android,Rural
3943,0e19b583-cf14-4569-afc4-e6239cc802e8,USER_07916,2024-06-05 00:38,Gaming Credits,Legendary Weapon,Call of Duty Mobile,5376.66,43.09,79.22,830,UPI,Successful,MERCH_0663,iOS,Urban
3944,0585eeec-7120-44f3-8069-30ca61575e51,USER_09786,2024-06-05 03:41,Online Shopping,Smart LED TV,Flipkart,8111.2,25.68,56.39,564,Bank Transfer,Successful,MERCH_0103,Android,Urban
3945,6a687905-bc6d-4a2b-bd4a-2878a80d69eb,USER_09438,2024-06-05 04:38,Loan Repayment,Personal Loan Payment,Axis Bank,6902.23,10.18,3.98,191,Credit Card,Successful,MERCH_0300,iOS,Rural
3946,a5b95482-edf1-4bd8-9737-f8de43c2a6c2,USER_01293,2024-06-05 07:56,Online Shopping,Fitness Tracker,Amazon,6518.08,38.06,61.73,982,Credit Card,Successful,MERCH_0605,Android,Urban
3947,4a7a8a9a-74f9-448f-ac29-f8b6c2c6d54b,USER_09430,2024-06-05 09:17,Internet Bill,Broadband 50Mbps Plan,Hathway,5186.16,19.66,27.13,252,Credit Card,Successful,MERCH_0954,Web,Urban
3948,5ea4038c-2f92-4c73-afca-a2a0b82cf43f,USER_04471,2024-06-05 11:47,Gaming Credits,Legendary Weapon,Roblox,8890.84,39.55,32.14,199,Bank Transfer,Successful,MERCH_0856,iOS,Urban
